Raman_shift_cm-1,1mM,100µM,10µM,1µM,100nM,10nM,1nM,100pM,10pM,1pM,100fM,10fM,1fM,Blank
1688.7906071653233,-31.045082357532213,2033.1150444998527,4015.1078858055894,5996.3350364872895,8070.01897389836,10068.591182283877,12037.600928000134,14028.733531480691,16039.004307371893,18012.048788926888,20002.24373807758,21962.015553687645,23930.901610794645,25866.061344440874
1692.7162938574716,-3.4352370175005253,2062.0662311347464,4036.7308154979623,5990.425679605736,8054.16448704599,10053.466299490976,12013.220854411013,14020.949364015942,15994.378739024052,17971.358020583095,19996.500550568064,21932.177130713866,23919.854169307422,25798.43566288365
1696.64198054962,8.870814031910909,2068.4410971956036,4041.5703990714865,5995.484717603931,8056.043474785367,10054.593853233551,12013.929475019107,14028.21274763793,16006.172539620564,17961.098578592057,20002.78024035128,21935.740554347463,23923.428866743252,25819.100867156292
1700.5676672417683,53.62906147826452,2104.133080320416,4077.4972287870924,6058.908596415541,8093.524708124241,10085.044612736869,12051.847505192956,14072.806936829045,16054.538170989004,18019.96585542492,20024.091397283268,21982.78525647231,23958.886427488047,25874.282913424722
1704.4933539339165,100.80868777364374,2147.8960459555665,4119.388477412849,6116.25392243664,8130.269101018845,10114.899458698732,12087.122304171977,14094.71699922934,16091.692570921414,18065.048300228853,20039.48814114654,22022.678697433126,23990.38946957308,25919.868628307857
1708.4190406260648,92.3878114069448,2139.4998723463714,4109.764123527406,6096.212406706591,8134.705153381138,10116.898472207697,12080.830807036353,14082.55612142692,16091.947706993024,18041.525754133945,20037.739891845096,22014.36211099007,23983.03273501863,25967.717861676705
1712.344727318213,118.5392419055695,2159.8019230599634,4127.333478167928,6095.416234347436,8113.94704499593,10103.051449548775,12068.072967121465,14070.797234045573,16048.497120324992,18006.56385788645,20012.226313651,21973.00423222618,23963.65786615972,25958.59219094753
1716.2704140103615,115.8038439098343,2148.462187558946,4113.692998448326,6100.406475991612,8095.837437991543,10081.330828892955,12042.453256777742,14043.203256954426,16023.540864989089,18004.17252570403,19981.792551464765,21951.321556569197,23949.829724256975,25997.395139644395
1720.1961007025097,49.078491602948695,2079.432418099365,4047.7128007076044,6082.110603972092,8103.727565444484,10086.532851658154,12034.324629773704,14048.192160005286,16061.587599793733,18053.20407458441,19990.271474553872,21990.88023664197,23944.090554457987,26074.30792747631
1724.121787394658,-9.164533077786615,2023.372230019497,3996.133415872531,6023.782401906737,8026.465809783573,10033.384127644797,11974.372103320566,13987.547848031425,15986.59013365865,17958.571815239742,19937.159150455023,21921.749951772137,23880.797853953063,26049.873068167806
1728.0474740868062,16.902786861758383,2048.5365756048523,4030.998383980634,6017.251196144327,7988.2120425462035,9996.670327596088,11923.180259476245,13941.693390823704,15905.523375602335,17890.385146833687,19892.19743639041,21864.56310778644,23844.37464519599,25906.247383363287
1731.9731607789545,-35.149703603268335,1996.0182567349711,3991.0312885932544,5976.978509979311,8012.6294262439715,10045.939246667858,11959.237370698169,13987.78302960008,15996.032586588897,17935.490116727487,19948.27140691712,21915.386952526103,23897.658465739216,25913.595722989317
1735.8988474711027,-7.551545534844086,2034.1512389687018,4025.958041908191,6006.052203780648,8039.18643310873,10043.200467962919,11977.721704380723,13989.431938035748,15985.511642372643,17945.321776949466,19948.98303336507,21909.60113492789,23899.366020090583,25931.43226496095
1739.8245341632512,72.98844404838101,2134.339403589389,4115.507762966756,6104.52418268249,8110.680438293793,10069.083759225943,12047.062483135616,14041.393676505788,16014.683468013685,18018.33012545181,19971.33161809387,21967.937388409104,23931.636750128248,25950.137341480277
1743.7502208553994,16.267804250263318,2093.5547142941073,4069.8047349451417,6088.0609347215595,8144.47476399687,10139.92528037188,12120.327835317934,14111.74192458063,16149.958705729054,18098.64370046352,20045.88918401802,22058.260472589853,24012.73395408642,26083.764204369207
1747.6759075475477,95.61946880852722,2178.653048825345,4145.519910102456,6121.470803137613,8152.410795187522,10131.975308631774,12097.690634660008,14103.346702313669,16102.79016541475,18092.76254557801,20036.558492149514,22027.902231657416,23998.113248983984,25987.463716298123
1751.601594239696,88.14932731681316,2173.8428560070693,4130.40522530323,6067.018390032648,8102.23025272029,10096.228704891713,12060.36405414743,14069.288255922836,16038.787762976464,18009.76848616004,20004.652319049448,21957.075491422158,23956.33118141474,25931.844563968614
1755.5272809318442,46.01484278744825,2141.303714405603,4096.925092575559,6057.3882562038525,8127.736956544834,10126.156263110593,12075.010442576284,14095.11556467905,16095.694116565423,18062.75944471705,20032.909496662996,22009.009683522985,23977.060625784656,25935.111742587094
1759.4529676239927,21.2020338272372,2131.433860384106,4091.5181155922937,6058.01617769957,8157.184780462712,10128.038576917825,12086.799059995818,14112.563744882662,16121.988269781801,18094.77375136556,20060.771742729856,22052.803365843425,23988.856763408457,25916.44405437034
1763.378654316141,0.32483244580150955,2118.9335073901034,4083.872706776046,5993.038446615357,8101.342503504702,10087.634651895112,12047.503934364966,14061.63826507992,16042.208074445909,18000.56106144331,20032.54488080125,21979.049351008904,23946.423304479842,25872.58359850097
1767.3043410082892,19.91065353710406,2134.238599312637,4109.191532430572,5983.047250887066,8074.492049365807,10060.125705651657,12004.907462439736,14019.008094656509,15978.942605520884,17975.8517523794,19990.119552876527,21923.902144511005,23910.100114278746,25840.879718395547
1771.2300277004374,-61.396073841030464,2047.7060669098425,4030.322027931654,5941.438013847813,8087.902669794885,10083.161606872041,12042.91016927802,14046.569348646417,16078.457809119349,18022.599455425865,20010.814733244097,21981.999732504948,23956.685431554222,25981.199353477357
1775.1557143925857,11.0671851132446,2126.0170714822966,4094.168636603102,6001.683707796564,8117.836887580531,10103.919033427423,12074.947332444866,14071.730681115076,16087.432790532233,18048.312202177472,20020.816955871967,22007.667675091066,23974.078207281633,25966.726871406318
1779.0814010847341,76.5612193098879,2198.324928446376,4144.380359760216,6033.835250698409,8095.306480173764,10080.253071536092,12059.084910339014,14052.544528502425,16013.932210452063,17998.412992268048,19997.48464422377,21950.438367923092,23948.976263836783,25960.45789336316
1783.0070877768824,28.31702947792336,2145.443009761456,4083.1312868891596,6029.154310788829,8136.688318242683,10111.040863269782,12088.425348075796,14095.876478403028,16111.671280456047,18075.494478008728,20026.07587767836,22017.21904885549,23994.138654352955,26084.08240320137
1786.9327744690306,23.59737842440862,2131.7078962505425,4063.846578033539,6033.6701111509165,8140.53613038653,10111.758076408127,12083.89134684834,14102.834784791201,16125.709887497049,18102.18574491789,20027.34671122575,22037.762645940653,23993.91223968372,26091.76673559434
1790.8584611611789,63.289988604838896,2166.3492149688423,4095.190647717677,6005.541358130428,8075.204978692859,10083.712438564173,12042.029946249062,14056.7197314938,16022.226496888521,17987.252654499727,19988.5042034102,21941.92766820776,23953.167524752396,25974.89543110728
1794.784147853327,88.04864862586244,2187.13298945259,4127.041766622359,6017.173882676299,8098.845648476992,10101.102066309295,12056.652272769854,14073.801416448303,16035.626799338708,18003.853013428314,20004.273792811557,21948.6519823708,23979.50471787312,25930.231944519768
1798.7098345454754,70.82683410029584,2163.4071054172223,4117.593602507615,6065.448003268673,8156.566622702544,10135.524312782753,12126.805619416953,14131.27421731709,16135.756970862822,18112.864790402597,20065.639361171114,22048.614581087997,24027.014237298503,26024.304576514834
1802.6355212376238,101.34238363298597,2181.770122587307,4143.795057523961,6128.559859618407,8183.342699213828,10155.964428022915,12165.345699980111,14150.79891711819,16165.807204505203,18156.387603775347,20073.644716440478,22091.84481282077,24040.725593561157,26043.67646839141
1806.561207929772,111.28213818962054,2173.184360711324,4146.04313150076,6110.052288465343,8156.974555647408,10144.861649498285,12137.114837298544,14124.323651650086,16117.104350457053,18109.885864383024,20049.580656767535,22049.549813876645,24017.97050493969,25975.719563845625
1810.4868946219203,81.86916012434408,2130.274596684611,4112.0701136873995,6048.158134205023,8123.615581841509,10114.256726844973,12080.943995095458,14088.821814495834,16071.123479985252,18048.05246429261,20034.33667134158,22003.46773804408,23973.06168565373,25890.001585334372
1814.4125813140686,39.32229224717166,2090.2826534082974,4066.8409732608457,6008.56425736923,8081.942683533083,10072.271343557324,12028.679794077403,14035.062513614988,16021.786060790077,17986.282959913075,19990.006062679022,21957.94578121401,23930.679240137808,25846.946268213233
1818.3382680062168,12.862021223600918,2075.740890846103,4041.2557492033975,6013.74478728129,8075.856418442364,10078.17539870277,12030.673892708386,14036.341560541729,16036.525213293584,18001.03326284793,19991.854820727833,21973.74512471089,23934.092143503338,25850.44445155165
1822.2639546983653,12.473865423698461,2081.9955260128136,4040.0109926986256,6023.807159333299,8082.892852738197,10074.523047645187,12047.79413414593,14046.938261231619,16053.161531079859,18025.645037187074,20010.54294938169,21995.062643180354,23945.628580704535,25862.702394485474
1826.1896413905135,52.21726261293353,2117.6412751075245,4067.8506366738156,6034.900270907171,8083.73541692909,10066.85921053943,12053.208950390079,14042.920067014216,16030.546410829958,18013.93895150351,20007.976034983007,21976.5995834196,23936.14422928661,25841.863612268622
1830.1153280826618,71.05747663163268,2130.457088059042,4070.431717177182,6024.35346749543,8078.283858664904,10074.99759847751,12052.44581893422,14042.573033787463,16024.978275903535,18000.355461654563,20006.910986716604,21958.46577416552,23929.076239727983,25857.29636620768
1834.04101477481,68.6712319012811,2131.3332885370482,4065.2592088933047,6021.712336854167,8075.184495541491,10072.855539756983,12060.961329824939,14035.8918309742,16027.036023657469,18009.40347479039,19995.804237224034,21976.39072475192,23930.342382962033,25912.907984014535
1837.9667014669583,61.16366807569137,2133.1000644604346,4067.04942538181,6031.702856944162,8099.608697045512,10093.451599618253,12086.761437517162,14061.681979679772,16068.356877004091,18045.84269529343,20003.308681990144,22019.827636226415,23956.265048962134,25957.729014759603
1841.8923881591065,55.35310213027861,2132.106295874374,4063.2096889676864,6012.648749555319,8081.432934188166,10082.375484493863,12064.220655034016,14052.924762692268,16042.388688210514,18017.81656284161,19992.2667786461,21987.39722355058,23948.946405904117,25952.959199669698
1845.818074851255,106.63684170072051,2183.573981660839,4111.158978184527,6043.693087134673,8096.610441161865,10089.49337995458,12040.689986233509,14054.640044377158,16011.760998419257,18017.785958083954,19995.193437703,21976.926101930465,23941.185254627468,25871.760670057287
1849.7437615434033,61.243508891703875,2138.450676247172,4065.7902673360704,6009.531279244752,8104.8752791281695,10094.65269141757,12039.615143698338,14061.82877665674,16051.925514865034,18020.01126628345,20010.998114431757,21974.540646638816,23954.254585449613,25917.783198036846
1853.6694482355515,81.98443133203844,2159.009073539335,4082.588530276663,6025.366451108322,8098.925175153451,10070.133403368389,12040.888848036437,14051.338571374545,16030.321520708314,18012.41529920058,19987.827514099394,21952.634159316727,23935.85884891504,25941.013731023362
1857.5951349276997,122.96186467288597,2199.6274697607164,4123.678639382518,6081.470193583276,8121.300636751875,10076.27995883147,12074.0323726802,14071.413881237479,16045.914037748918,18042.10130286199,19993.430109232264,21987.249918298887,23954.090348351965,25968.293325470342
1861.520821619848,75.94126733912209,2153.4039483695706,4086.9344144073234,6073.691073039413,8159.763625765113,10108.671686281868,12112.676323768546,14109.206997290414,16131.981860153224,18108.028032356928,20045.17371337975,22060.670494813952,23993.43145334212,26032.616431766488
1865.4465083119965,74.52209987844664,2148.4873785819195,4091.644139397316,6046.851933293106,8128.946794613886,10100.300132378574,12085.862600108321,14088.250049159114,16086.71910995189,18069.70258863622,20031.57721469318,22030.077546967826,23960.75065985322,25931.700318286257
1869.3721950041447,60.01734236823199,2123.6139751142814,4076.1072790623875,5987.867360598968,8037.418043799045,10046.01586873849,12009.445926884857,14015.164171116394,15974.40634475153,17947.418671385425,19972.867747010852,21916.635593455132,23890.873748623773,25804.99060943247
1873.297881696293,25.88931443952941,2083.539096740689,4041.027090650081,5973.675626048809,8047.971869973644,10045.500378685469,12004.186335846867,14014.961623164301,15987.369597761357,17967.68859689658,19982.5090079358,21930.710254016256,23891.793086096848,25797.40225409066
1877.2235683884412,7.51594145886204,2072.010453679596,4026.3676584496216,6001.964849735716,8089.839654258089,10071.531441565858,12055.058804513525,14054.061172621672,16053.755805644305,18027.24315765156,20009.39062424296,21997.150752615664,23933.239727070704,25872.253759885127
1881.1492550805895,35.47513627002338,2109.090747038793,4062.6420965280827,6045.003824479077,8114.8357286268265,10075.190911914511,12081.114954834744,14064.50589109302,16064.64451524656,18055.15547534912,20018.4783444025,22008.83094864441,23938.00947413882,25901.65702455653
1885.074941772738,19.12842421268676,2092.160395098344,4049.7539458816345,6022.5312185156145,8089.743188335222,10059.423320028054,12055.836937309168,14034.93363544687,16028.053449788657,18020.7019276661,20008.4629125938,21966.967107023913,23929.305696434647,25930.39965805875
1889.0006284648862,34.83660819891009,2100.913713155411,4063.0030703845414,6031.6778225548605,8066.579655606908,10050.263779796334,12021.557837845521,14012.107587676528,15996.224455911006,17993.084399559084,19986.3696339844,21948.161119165376,23923.14476335523,25903.49267201298
1892.9263151570344,2.2790170162574652,2063.2772242556284,4030.767538851132,6002.912492526801,8066.189549426855,10049.935199505824,12019.386637885971,14010.281652646478,16016.137087040393,18004.12548976065,19983.25953035699,21967.57625119686,23910.924565037756,25922.00240158843
1896.8520018491827,-28.921031622278047,2032.7912632350822,3993.9835630011185,5950.586976003127,8057.387274329639,10049.35229022716,12010.101497005511,14007.87014906461,16024.617860287683,17990.1600518672,19982.172239096533,21963.146042553984,23904.500103827606,25931.52109424266
1900.777688541331,53.019882881965394,2119.812551302382,4066.045683659351,5996.628151704197,8052.91485640043,10041.733666676777,12001.261464740322,13998.540749840064,15969.185895906292,17962.856040001672,19970.822520671587,21925.56326663075,23898.19165070858,25854.18813365664
1904.7033752334792,47.62698262536988,2118.4720224326456,4066.2178040435424,6027.496558316724,8081.540537588648,10080.397487566815,12058.21234676679,14043.341614346115,16034.197366919267,18012.28482076325,20009.613737704647,21975.785079448997,23945.197108255554,25940.480134897884
1908.6290619256276,59.46446717950251,2130.69618781155,4086.712532165389,6081.662046791568,8135.34924382819,10126.519117800592,12121.690292129446,14098.890218581413,16116.475361616569,18096.726150398263,20055.772043377,22056.89424653739,24004.345076903526,26036.526819423758
1912.5547486177759,109.83294309292374,2180.695186709899,4133.745231365874,6116.36382899363,8135.427840257597,10117.44567586883,12115.734015946824,14086.781875367704,16077.540172222702,18081.640520128956,20040.89396114589,22032.773414655672,23990.242278774134,26035.46808193764
1916.4804353099241,89.6462019303078,2165.905596753566,4114.046644234641,6091.991864567805,8145.403795196293,10136.393566339664,12107.934132153372,14101.574485270241,16103.8599846694,18079.290402750805,20059.22787629788,22045.8592236112,23998.12373509187,26030.76761797802
1920.4061220020724,59.570830293424336,2146.5986355776286,4092.872591009627,6060.3396745577575,8135.862312140051,10129.758322323805,12095.358512544946,14095.147479912057,16086.864212993336,18069.620773693936,20073.056705296312,22037.849762434653,23995.41597229113,25981.023840928687
1924.3318086942206,51.99497998323882,2141.8094364321587,4089.27506151492,6034.65428512933,8099.599598511066,10097.620048788789,12056.210058329652,14051.432757491528,16026.305126928724,18025.20493950407,20038.3442799099,21993.488624191774,23949.566152617594,25892.984914579232
1928.257495386369,12.98928777207669,2091.6927103503886,4046.278012411807,5993.990268706212,8065.8192284561,10070.61998821946,12024.241748585124,14014.505958696454,16008.005647683794,17982.825865033297,20011.485645156412,21967.04733391182,23918.351274612425,25874.4978405684
1932.1831820785173,2.970062537304519,2070.5587331958554,4032.1188217608183,5994.209583098901,8067.681230029798,10071.253508028725,12024.783681445915,14018.31000843983,16007.11875947778,17996.261992197946,20015.628068600294,21974.00831629679,23914.11131133657,25882.877522619463
1936.1088687706656,2.253928931732695,2071.487364039344,4029.5707980722,5986.087228340055,8072.4384499374055,10082.836492798127,12032.893546086945,14032.787131504241,16023.672572267555,18003.003526089597,20021.205212416015,21981.74043478781,23922.634824016095,25930.267855709877
1940.0345554628138,73.67339364765458,2152.8257393692343,4102.639061832502,6040.0673793281885,8088.639265466045,10082.769195374816,12060.799360283088,14053.718646500005,16020.191066904805,18014.12687353341,20014.260395164358,21963.577228277398,23939.351492796486,25971.967794067234
1943.960242154962,109.92964920139143,2197.109594088814,4151.894164345289,6120.980157310672,8163.6396197746,10134.140107054149,12136.696541989335,14122.199220236294,16105.623056236323,18116.679095799984,20049.153360412078,22035.957468854016,24008.899875642182,26106.55977882324
1947.8859288471103,63.209750045593516,2152.6448905719894,4117.153892920767,6127.866543855566,8214.301681430585,10173.548061293306,12191.805158374056,14173.39439119731,16198.326992719385,18189.32222536908,20086.348880254554,22120.001844710067,24069.827594783383,26259.177370427293
1951.8116155392588,115.84074064943232,2198.885922495368,4158.550304495226,6137.771442209418,8186.072406381885,10139.652539913472,12152.077564367119,14150.532839134356,16119.545296800383,18141.513252775734,20054.36826495662,22080.387514895447,24029.151204052832,26138.1814843254
1955.7373022314068,96.62937146292407,2161.6285911002797,4112.896312029921,6054.624328766545,8113.598194880749,10109.738882734353,12077.100659443107,14086.664515943621,16047.90298986412,18034.922805419195,20020.12208369334,21999.99979916219,23970.822538238088,25986.016879008115
1959.6629889235555,76.07001190760856,2119.388089720735,4069.13608937565,6016.440212360855,8078.918601701345,10094.719816630435,12043.092182957058,14047.231082744898,16018.399242094518,17993.732121351983,19998.69477178974,21963.956003053117,23936.009263815937,25879.329725829986
1963.5886756157038,66.44624133740831,2101.465454301442,4050.3267834825283,6035.6581412111955,8056.697636671706,10062.71490104264,12025.373389742028,14015.41140662322,15989.638016195722,17984.217633715478,19969.802462563875,21954.46630802759,23900.49331944753,25857.26457353518
1967.514362307852,16.91585954019247,2065.5638896730356,4015.013414054749,6020.5017962359525,8083.94889786372,10083.612977697434,12045.488440289459,14034.136063160873,16063.824711210105,18021.258330927045,19999.58943072877,21996.801604530683,23928.201310298078,25904.572553755013
1971.440049,37.82564027478041,2115.2339022709725,4069.703486873697,6006.703748712025,8093.069592002013,10074.204168146924,12046.136088229743,14045.395046338002,16041.39288868881,18019.976099555377,20007.3190460841,21972.424306964487,23930.11398748792,25843.659601451618
