Raman shift [cm-1],Al 1x10-2 M,,,,,,AuAgBC 1x10-15 M,,,,,
,S1,S2,S3,Mean,SD,CV,S1,S2,S3,Mean,SD,CV
1904.14148,105.51078,214.48937,128.90486,149.635,46.84291054,31.304782,22.08491,60.15574,65.68632,49.30899,19.38228964,39.30782124
1905.00247,94.02162,184.77003,105.76653,128.18606,40.29718744,31.43648181,18.20409,63.35595,57.22425,46.26143,19.99683612,43.22571982
1905.86331,83.96811,161.67096,103.83444,116.49117,32.96035836,28.29429764,20.26078,63.89937,50.34942,44.83652333,18.23687942,40.67416041
1906.72401,76.07664,154.82376,95.15895,108.68645,33.54123998,30.86055344,22.01617,66.58819,48.09547,45.56661,18.28410223,40.12609722
1907.58457,70.4509,159.32203,120.73181,116.83491,36.38597522,31.14306779,16.03076,66.6853,51.53281,44.74962333,21.22858641,47.43858123
1908.44498,66.85041,164.69707,127.1479,119.56513,40.30397877,33.70880688,14.4595,60.34523,58.72717,44.51063333,21.25962512,47.76302544
1909.30524,65.02669,161.54019,136.22692,120.93127,40.85895804,33.78692545,19.34445,54.0229,65.5738,46.31371667,19.64453836,42.41624248
1910.16536,64.86006,144.48189,135.6791,115.00702,35.64089622,30.99019192,24.75032,52.66765,68.19478,48.53758333,17.97495228,37.03305984
1911.02534,66.24056,118.85861,112.02798,99.04238,23.36142243,23.58729913,25.12102,55.29815,65.26384,48.56100333,17.06660205,35.14466522
1911.88517,68.87444,97.59285,99.06132,88.50954,13.89704685,15.70118527,16.8691,59.61709,58.4725,44.98623,19.88730367,44.20753567
1912.74486,72.25367,85.55848,109.56703,89.12639,15.44062203,17.3244109,10.91604,61.32755,50.94336,41.06231667,21.73409531,52.92953995
1913.6044,75.85646,74.17724,100.97208,83.66859,12.25460276,14.64659887,12.93749,59.158,45.14739,39.08096,19.35088397,49.51486344
1914.4638,79.41004,55.21192,80.98272,71.86823,11.79527432,16.41236235,14.29996,55.66423,41.88771,37.28396667,17.19780117,46.12653295
1915.32306,82.97032,32.87421,59.22257,58.3557,20.46083506,35.06227337,21.14661,50.23436,40.62058,37.33385,12.10030979,32.41109554
1916.18217,86.72597,16.69805,33.95975,45.79459,29.78842027,65.04790254,24.32421,44.70304,40.38604,36.47109667,8.768096107,24.04121869
1917.04114,90.66068,8.96363,28.84262,42.82231,34.7867388,81.23508236,19.04826,45.61986,40.51434,35.06082,11.51283753,32.8367606
1917.89996,94.31626,7.2264,31.87463,44.47243,36.65323408,82.41788019,23.77075,51.15616,40.72018,38.54903,11.28496314,29.27431153
1918.75864,96.84614,11.37615,48.46019,52.22749,34.99451603,67.00401653,21.71785,51.25208,40.78098,37.91697,12.22619048,32.24464001
1919.61717,97.37416,18.86306,56.66626,57.63449,32.05933367,55.62525784,16.24334,42.23141,40.33255,32.93576667,11.82875728,35.91462559
1920.47556,95.45457,22.194,33.43669,50.36175,32.21408704,63.96538452,21.17174,30.95304,39.14243,30.42240333,7.346092214,24.14698186
1921.33381,91.32067,19.05003,-10.22045,33.38342,42.67500629,127.8329371,18.61661,26.36801,37.582,27.52220667,7.785483583,28.2880064
1922.19191,85.74504,15.95782,2.5811,34.76132,36.46220818,104.8930483,15.2384,29.62089,36.6775,27.17893,8.921178124,32.82387542
1923.04986,79.6284,18.20287,3.54064,33.79064,32.96028578,97.5426502,14.31176,33.78849,37.65425,28.58483333,10.21523346,35.7365507
1923.90768,73.62345,24.69931,12.68223,37.00166,26.35613777,71.22960907,13.00078,34.07873,41.48742,29.52231,12.06766719,40.87643273
1924.76535,68.01646,33.16086,15.60489,38.9274,21.78199461,55.95543143,12.0937,31.81128,48.72977,30.87825,14.97115705,48.48447385
1925.62287,62.85508,41.7542,10.78893,38.46607,21.38270084,55.58847276,5.80617,28.23295,59.35761,31.13224333,21.95819677,70.53200931
1926.48026,58.1533,46.24826,23.51958,42.64038,14.36746878,33.69451394,6.47428,23.04781,72.42031,33.9808,28.01032454,82.42985608
1927.33749,54.01429,44.68665,21.13354,39.94483,13.83593381,34.63760844,8.96328,18.03592,85.80256,37.60058667,34.28460173,91.18102874
1928.19459,50.60496,42.88817,34.54069,42.67794,6.559895332,15.37069346,7.20362,15.09784,96.65992,39.65379333,40.43804756,101.9777533
1929.05154,48.01251,45.83358,50.75222,48.19944,2.012371908,4.17509396,14.19901,13.11469,102.71515,43.34295,41.98481898,96.86654688
1929.90834,46.10074,49.0843,63.41489,52.86664,7.557536564,14.2954736,12.10079,10.7794,103.85274,42.24431,43.56707857,103.1312349
1930.76501,44.50003,47.35546,59.42637,50.42729,6.469208903,12.82878557,2.23992,9.99089,102.72437,38.31839333,45.65170137,119.1378275
1931.62153,42.77182,43.62364,56.0784,47.49129,6.081956148,12.80646651,-0.41676,12.77654,103.34498,38.56825333,46.11965618,119.5793229
1932.4779,40.64546,43.96481,36.82104,40.4771,2.918860557,7.211140515,-3.69196,15.44988,108.37553,40.04448333,48.94521743,122.2271168
1933.33413,38.15474,50.42825,54.13516,47.57272,6.829300052,14.35549629,1.74939,13.90043,117.20886,44.28622667,51.80215428,116.9712531
1934.19022,35.56986,61.461,53.57565,50.20217,10.8358374,21.58440043,13.68846,12.18463,126.35434,50.74247667,53.46918604,105.373623
1935.04617,33.18691,75.10741,50.47924,52.92452,17.20109736,32.50118728,19.59217,12.67166,131.70657,54.6568,54.5556209,99.81488287
1935.90197,31.15822,89.50902,47.32398,55.99707,24.5983858,43.92798731,19.12127,10.18246,130.99183,53.43185333,54.96446165,102.868342
1936.75763,29.50278,101.97974,45.07456,58.85236,31.15122536,52.9311405,15.92189,5.96782,124.87649,48.92206667,53.86140669,110.0963437
1937.61314,28.26976,111.16955,44.71772,61.38568,35.83721883,58.38042167,10.98357,5.17475,116.3425,44.16694,51.09089412,115.6767802
1938.46851,27.6959,119.32672,29.8846,58.96907,42.68865372,72.39160076,6.77061,5.12771,108.98332,40.29388,48.57539951,120.5527974
1939.32374,28.20512,129.31775,34.28149,63.93479,46.29924037,72.41634855,6.60475,5.05398,105.38016,39.01296333,46.93296508,120.3009489
1940.17882,30.21531,142.37312,27.33453,66.64099,53.56361786,80.37638376,7.58012,7.61653,106.46475,40.5538,46.60608207,114.9240813
1941.03376,33.86342,160.05803,21.76001,71.89382,62.53702411,86.98525702,17.18783,8.96996,111.84499,46.00092667,46.67950195,101.475134
1941.88856,38.84662,182.03913,17.16177,79.34917,73.15043212,92.1880243,26.16351,6.86464,120.35056,51.12623667,49.57900632,96.97370578
1942.74321,44.52387,202.09949,57.70334,101.44223,71.37850796,70.36370154,26.16668,4.82423,130.3497,53.78020333,54.83940741,101.9695055
1943.59772,50.23084,214.02777,51.30945,105.18935,76.96164221,73.16486147,27.83667,3.56974,139.99334,57.13325,59.42259312,104.0070241
1944.45209,55.57219,218.43423,44.25557,106.08733,79.57548168,75.00941128,27.11194,5.12767,147.50773,59.91578,62.58375354,104.4528729
1945.30631,60.45653,216.84281,41.06053,106.11996,78.69228633,74.15408593,25.42,14.59158,151.421,63.81086,62.10725209,97.33022261
1946.16039,64.87356,206.94582,41.17939,104.33292,73.20022015,70.16023337,28.11186,27.82829,150.73874,68.89296333,57.87381948,84.0054146
1947.01433,68.65983,190.36397,52.82932,103.95104,61.44399681,59.10859267,32.43913,35.74657,145.14142,71.10904,52.36620893,73.64212613
1947.86813,71.48274,173.71006,57.39542,100.86274,51.83089278,51.38755182,29.14784,41.05662,135.13387,68.44611,47.40532854,69.25934657
1948.72178,73.0235,155.99993,55.41788,94.81377,43.85809766,46.25709711,23.20735,51.90394,122.09778,65.73635667,41.53978895,63.19149868
1949.57529,73.15851,128.8829,50.61171,84.21771,32.89705325,39.06191851,21.50028,66.72272,108.2522,65.49173333,35.42701796,54.09387743
1950.42865,71.98943,94.15214,11.59041,59.24399,34.8897734,58.89166716,14.88208,79.83911,96.27787,63.66635333,35.14244538,55.19782984
1951.28187,69.72218,65.83926,3.02316,46.19487,30.56813656,66.17214544,13.46514,89.79652,88.32,63.86055333,35.6400364,55.80915688
1952.13495,66.49994,52.85852,14.35202,44.57016,22.08127523,49.54273269,15.04686,95.43901,84.84593,65.1106,35.66358444,54.77385317
1952.98789,62.32891,52.76715,3.59368,39.56325,25.73213436,65.04049683,14.26043,95.88801,84.39531,64.84791667,36.07714783,55.63347242
1953.84068,57.17552,58.92836,40.5728,52.22556,8.270760696,15.83661467,14.55443,94.4642,84.52837,64.51566667,35.56003427,55.11844814
1954.69333,51.18319,63.55043,38.76875,51.16746,10.11708461,19.77249723,11.52003,94.56645,83.23886,63.10844667,36.77047842,58.26554187
1955.54584,44.83995,60.29396,36.76359,47.29917,9.762355865,20.63959233,6.09184,94.95466,79.89674,60.31441333,38.83083683,64.38069224
1956.3982,38.9355,50.40186,35.43023,41.5892,6.393695109,15.37345058,-0.52363,94.32311,75.26024,56.35324,40.96406563,72.69158903
1957.25043,34.28424,42.27707,35.23732,37.26621,3.564512947,9.564999895,2.32184,94.91329,70.84972,56.02828333,39.22627004,70.01155079
1958.10251,31.36389,43.20973,38.06321,37.54561,4.849873788,12.91728591,0.36265,96.53368,68.36621,55.08751333,40.36879646,73.28121024
1958.95444,30.10317,53.02771,40.38694,41.17261,9.375378664,22.77091169,-7.22069,95.66161,69.36444,52.60178667,43.64196622,82.9666994
1959.80624,29.96673,66.12511,51.82766,49.3065,14.86885552,30.15597441,-5.47061,90.89828,74.81694,53.41487,42.15271593,78.91569506
1960.65789,30.28781,77.39297,41.97569,49.88549,20.02744328,40.14683084,-2.16278,80.01638,84.44968,54.10109333,39.82571296,73.61350854
1961.5094,30.64797,84.06827,56.13853,56.95159,21.81632283,38.30678447,7.58437,62.58012,96.38111,55.5152,36.59371603,65.91657066
1962.36076,31.08544,86.04587,50.90057,56.01063,22.72658833,40.57549135,8.96664,48.26714,107.62117,54.95165,40.55195086,73.79569287
1963.21199,32.01191,86.78502,45.29102,54.69598,23.3290005,42.65213,7.53893,44.19876,115.22964,55.65577667,44.70473262,80.32361652
1964.06307,33.88739,88.7243,55.13531,59.249,22.57525945,38.10234679,13.00648,43.65871,117.4148,58.02666333,43.81858726,75.51457337
1964.914,36.86239,88.40785,58.88172,61.38399,21.11760112,34.40245758,9.81066,41.38519,114.15383,55.11656,43.69048083,79.26924473
1965.7648,40.63045,80.9816,76.68114,66.09773,18.09346571,27.37380801,10.0644,38.96045,107.26557,52.09680667,40.75487506,78.22912319
1966.61545,44.59396,66.87723,71.39899,60.95673,11.71656031,19.2211103,12.3439,33.82278,99.85548,48.67405333,37.23787855,76.50457687
1967.46596,48.208,51.52034,68.87015,56.1995,9.060978276,16.12288059,8.83957,26.66748,95.17442,43.56049,37.21520228,85.43338764
1968.31633,51.22155,40.82077,71.43302,54.49178,12.70953096,23.32375811,4.7106,27.38182,95.29014,42.46085333,38.4854622,90.63751475
1969.16656,53.63633,37.78294,75.77148,55.73025,15.57927402,27.9547894,8.20045,37.64157,100.21956,48.68719333,38.36998391,78.80919248
1970.01664,55.46189,42.51623,110.47741,69.48518,29.46376219,42.40294432,15.65799,45.71427,108.0853,56.48585333,38.49434733,68.14865148
1970.86658,56.51457,54.09631,131.38702,80.66597,35.87878606,44.47821809,20.20066,42.46623,116.27201,59.6463,41.05924319,68.83787123
1971.71638,56.45798,70.32661,156.94518,94.57659,44.46320942,47.01291242,21.08021,30.76878,122.78137,58.21012,45.82977083,78.73162061
1972.56604,55.07187,85.89256,192.82165,111.26203,59.02800382,53.05314294,13.07903,22.13205,126.82827,54.01311667,51.62056573,95.57042606
1973.41556,52.52972,93.61522,197.25698,114.46731,60.89664515,53.20003165,13.46983,24.79778,128.45366,55.57375667,51.74096279,93.10323054
1974.26493,49.41821,90.08469,212.24957,117.25082,69.19543362,59.01488247,20.44198,36.59045,127.8118,61.61474333,47.27036425,76.71924233
1975.11416,46.42893,81.7889,208.81398,112.34394,69.72533645,62.06417227,24.05698,53.81934,124.92938,67.6019,42.31847107,62.59952911
1975.96325,43.9333,82.80623,204.90265,110.54739,68.58066791,62.03734698,26.7038,74.35917,119.99964,73.68753667,38.09082793,51.69236163
1976.81219,41.75749,99.9095,211.44649,117.70449,70.40873772,59.8182259,24.9981,90.75649,113.70344,76.48601,37.59338848,49.15067275
1977.661,39.33193,122.4554,216.43681,126.07471,72.34804398,57.38505683,24.27335,97.29913,107.29669,76.28972333,37.00689235,48.50835832
1978.50966,36.11694,135.39689,189.42672,120.31352,63.49069892,52.77104262,19.57973,98.67579,102.41043,73.55531667,38.19694448,51.92954936
1979.35818,32.01144,138.10847,164.55463,111.55818,57.27485037,51.34078951,19.27611,101.94022,100.2796,73.83197667,38.58277989,52.25754697
1980.20656,27.46616,140.93415,151.87851,106.75961,56.24667556,52.68535129,25.13428,107.94706,100.55106,77.87746667,37.41709065,48.04610659
1981.05479,23.24835,148.59886,152.40742,108.08488,60.0086298,55.51991157,32.05306,112.59482,100.85183,81.83323667,35.52486402,43.41129041
1981.90289,20.06711,157.82133,145.54667,107.8117,62.24683159,57.73662004,38.17885,113.83188,98.05251,83.35441333,32.58701962,39.09453419
1982.75084,18.33337,165.50115,112.71538,98.84997,60.87569922,61.58393292,31.54708,115.3855,90.38906,79.10721333,35.14427611,44.42613338
1983.59865,18.17718,167.84942,109.16179,98.39613,61.57580387,62.57949766,28.43552,118.57304,78.69117,75.23324333,36.87963368,49.02039583
1984.44632,19.65391,158.78124,92.6547,90.36328,56.82160053,62.88129485,24.02663,117.69695,66.02927,69.25095,38.30854238,55.31843589
1985.29385,22.95644,139.92947,66.64583,76.51058,48.26080125,63.07729108,16.48461,109.60579,56.29321,60.79453667,38.14957403,62.75164861
1986.14123,28.43849,123.99768,54.24959,68.89525,40.36303003,58.58608543,22.82191,97.49432,52.42707,57.5811,30.70195675,53.31950371
1986.98848,36.37911,121.66488,35.83364,64.62588,40.3332808,62.41041639,27.19421,84.75655,55.08661,55.67912333,23.50346146,42.21234109
1987.83558,46.636,132.89699,40.58014,73.37104,42.16374513,57.46646787,29.13382,73.80734,62.36194,55.10103333,18.94679254,34.3855485
1988.68254,58.46494,150.61967,52.88255,87.32239,44.81592223,51.32237245,32.87619,65.09439,70.58444,56.18500667,16.63351763,29.60490461
1989.52936,70.67776,164.51267,55.75213,96.98085,48.13940385,49.63805107,35.11855,53.40454,75.82905,54.78404667,16.64859316,30.38949143
1990.37603,82.04801,164.88637,69.48719,105.47386,42.3227961,40.12633662,35.78052,35.44784,75.64044,48.95626667,18.86904871,38.54266266
1991.22257,91.695,151.28509,50.45469,97.81159,41.39043309,42.31649142,32.36448,18.74531,70.18694,40.43224333,21.76199942,53.82337864
1992.06896,99.22971,134.13897,27.81031,87.05966,44.25327492,50.83097604,28.27592,12.0646,62.01716,34.11922667,20.80741434,60.98442542
1992.91521,104.63402,122.32574,35.67634,87.54537,37.38133389,42.6993842,27.40849,14.44665,54.49961,32.11825,16.68724624,51.95565213
1993.76132,108.00499,115.14393,31.47436,84.87443,37.87185812,44.62104561,33.18947,20.29226,50.16809,34.54994,12.23463563,35.41145261
1994.60729,109.36837,111.50363,23.09139,81.32113,41.18387062,50.6435051,35.78863,25.61711,50.10957,37.17177,10.04672273,27.0278298
1995.45312,108.71579,116.00243,19.18382,81.30068,44.02387233,54.14945156,29.9616,27.79317,54.27653,37.34376667,12.00595346,32.14981919
1996.29881,106.22771,127.38366,19.0928,84.23472,46.86502738,55.63623572,23.87339,25.95593,61.86048,37.22993333,17.43716558,46.83641365
1997.14435,102.44912,132.31524,28.51707,87.76048,43.62974678,49.71457173,21.46067,21.2142,71.4336,38.03615667,23.61577302,62.0876952
1997.98976,98.21326,121.89765,22.87951,80.99681,42.21731644,52.12219647,19.64661,16.74446,81.18337,39.19148,29.71637863,75.82356835
1998.83502,94.32799,106.47361,-5.41535,65.12875,50.12804641,76.96761631,19.75038,17.56998,89.2751,42.19848667,33.30009187,78.91300022
1999.68014,91.24239,102.02362,9.07407,67.44669,41.50968639,61.54443812,24.36272,24.5394,94.11063,47.67091667,32.83791543,68.88458987
2000.52512,88.92685,107.65246,24.71399,73.76443,35.51639632,48.14840475,20.50039,30.29468,94.69822,48.49776333,32.91244624,67.86384356
2001.36996,87.04263,109.34359,27.11004,74.49875,34.72367893,46.60974705,9.18708,28.67001,91.30242,43.05317,35.0322588,81.36975465
2002.21466,85.26602,100.26948,-5.32339,60.0707,46.64451761,77.64936585,0.43801,24.22405,85.67846,36.78017333,35.91402469,97.64506644
2003.05921,83.51531,84.95097,-6.40122,54.02169,42.72946694,79.0968719,-4.05487,22.96056,80.23332,33.04633667,35.14177866,106.3409207
2003.90363,81.91459,69.92626,0.53533,50.79206,35.87231241,70.62582698,-2.68399,22.67957,76.71937,32.23831667,33.11344765,102.7145679
2004.7479,80.55371,60.58421,-16.24789,41.63001,41.72995498,100.2400792,2.65472,21.90141,75.48665,33.34759333,30.81540569,92.40668548
2005.59203,79.25138,60.57496,2.42926,47.41853,32.71317983,68.9881779,9.99024,21.72894,75.47762,35.73226667,28.50987084,79.78746803
2006.43603,77.48849,67.38606,9.28331,51.38595,30.05538448,58.48949856,14.21758,18.3703,74.72713,35.77167,27.5977918,77.14985575
2007.27988,74.56483,72.50061,32.00352,59.68965,19.59518198,32.82844175,15.92859,11.06198,71.2906,32.76039,27.31731789,83.38520357
2008.12359,69.9322,69.15968,37.0831,58.72499,15.306379,26.06450678,20.83833,5.17934,64.29352,30.10373,25.00676305,83.06865311
2008.96716,63.54019,58.55329,20.00884,47.36744,19.45228416,41.06678376,23.46946,0.82818,54.46281,26.25348333,21.98456236,83.73960164
2009.81059,55.96222,47.51701,15.82767,39.76897,17.27656713,43.44232985,19.97856,-3.46734,43.73479,20.08200333,19.2703277,95.95819391
2010.65387,48.20045,42.30419,40.87426,43.79297,3.170762995,7.240347011,24.06161,-1.66474,34.21735,18.87140667,15.10153974,80.02339203
2011.49702,41.32271,45.93025,52.46309,46.57202,4.570624682,9.814100144,32.49636,8.7242,27.29682,22.83912667,10.20399171,44.67767904
2012.34002,36.18909,55.97134,69.05311,53.73785,13.50931338,25.13928894,33.92438,18.06713,23.52469,25.17206667,6.577663304,26.1308036
2013.18289,33.38442,62.57162,88.35137,61.4358,22.45453121,36.54958706,35.26448,18.77053,23.21921,25.75140667,6.967620905,27.05724388
2014.02561,33.27917,57.87958,86.11186,59.0902,21.58583625,36.53031509,31.54998,14.87615,27.12329,24.51647333,7.052222892,28.76524203
2014.8682,36.07405,48.68541,76.19924,53.6529,16.75340136,31.22552809,28.5109,11.9162,36.32808,25.58506,10.17858458,39.78331331
2015.71064,41.7273,47.74882,84.73806,58.07139,19.01574802,32.74546729,29.51235,11.48656,51.32438,30.77443,16.28818815,52.92766805
2016.55294,49.77619,55.61883,114.81348,73.40283,29.37873782,40.0239852,26.75769,15.24311,71.12204,37.70761333,24.09065269,63.88803363
2017.3951,59.21889,64.88177,132.94147,85.68071,33.49827487,39.09663549,32.52137,23.00458,93.43558,49.65384333,31.20120374,62.83743945
2018.23712,68.67077,75.31971,137.74189,93.91079,31.11190658,33.12921399,33.32093,30.82679,115.6587,59.93547333,39.41542571,65.76310075
2019.079,76.80556,89.27299,138.50884,101.52913,26.63936206,26.23814669,27.43298,35.79177,135.5809,66.26855,49.1298873,74.13756194
2019.92074,82.81211,98.8702,156.17328,112.61853,31.48785744,27.95974822,31.5886,38.40224,151.55811,73.84965,55.01854226,74.50074884
2020.76234,86.56617,94.76257,153.5873,111.63868,29.85029629,26.73830996,26.93505,38.89835,162.65767,76.16369,61.35517674,80.55699079
2021.6038,88.42543,84.22001,124.37056,99.00533,18.0179065,18.19892576,21.39565,38.42348,168.86816,76.22909667,65.87353434,86.41521049
2022.44512,88.80278,84.49366,104.49666,92.5977,8.5957767,9.282926789,26.66719,41.98296,170.95266,79.86760333,64.70965339,81.02115338
2023.2863,87.7866,99.68312,116.88824,101.45265,11.94640249,11.7753479,28.15039,48.50208,170.07539,82.24262,62.66043109,76.18973117
2024.12733,85.03989,117.64233,135.98886,112.89036,21.06949296,18.66367771,29.33077,49.4502,167.72856,82.16984333,61.05417465,74.30241093
2024.96823,80.03442,127.03643,127.62649,111.56578,22.29733976,19.98582339,27.60497,44.71787,165.66864,79.33049333,61.44872938,77.45915448
2025.80899,72.4454,126.30213,127.40312,108.71688,25.65175007,23.59500205,19.53333,40.55692,164.98202,75.02409,64.18628987,85.55423981
2026.6496,62.43252,120.29102,117.12816,99.95057,26.56067005,26.57380548,19.13807,38.93047,164.38404,74.15086,64.31409827,86.7341232
2027.49008,50.65716,117.06831,131.34972,99.69173,35.15946017,35.26818139,32.99243,40.79931,159.35206,77.7146,57.81431772,74.39312268
2028.33041,38.09494,123.10609,147.38036,102.86046,46.85609036,45.55306321,42.58842,43.66079,143.86777,76.70566,47.49280127,61.91564126
2029.17061,25.80182,135.41977,136.01565,99.07908,51.81541851,52.29703234,37.98956,42.88532,114.81085,65.22857667,35.11688566,53.83665789
2030.01066,14.76313,143.10417,153.23146,103.69959,63.02333163,60.77490916,16.45488,42.38816,76.47024,45.10442667,24.57633601,54.48763641
2030.85058,5.86925,140.1038,172.58661,106.18655,72.16395336,67.9595988,-46.09191,44.99666,41.35272,13.41915667,42.1069659,313.7825047
2031.69035,-0.05301,131.10435,151.47866,94.17667,67.14760904,71.29962128,-84.37178,43.89137,25.30392,-5.05883,56.59376498,-1118.712528
2032.52999,-2.30113,122.39655,141.27428,87.12323,63.70049576,73.11539731,-22.80735,37.28027,39.50853,17.99381667,28.86511951,160.4168812
2033.36948,-0.53506,115.91818,137.05902,84.14738,60.49832236,71.89566967,66.48874,31.67033,85.16327,61.10744667,22.1674295,36.27615079
2034.20884,4.91447,116.47,131.31872,84.2344,56.41429604,66.9729897,136.15003,29.6453,154.31694,106.70409,54.99122349,51.53619087
2035.04805,12.91987,131.43306,141.02418,95.1257,58.26003016,61.24531032,207.54246,29.27655,234.86702,157.2286767,91.16091243,57.97982554
2035.88713,21.79472,156.54398,166.30586,114.88152,65.94284306,57.4007404,269.98892,30.04332,315.45387,205.1620367,125.2109929,61.03029339
2036.72606,29.83562,175.79247,172.37584,126.00131,68.01371572,53.97857826,321.66297,31.86104,388.05834,247.1941167,154.6573346,62.56513573
2037.56486,35.89837,180.41236,160.9003,125.73701,64.02299612,50.91817924,367.35435,33.48568,448.30341,283.0478133,179.5348274,63.42915188
2038.40351,39.71129,175.47157,156.77768,123.98685,60.0785179,48.45555629,396.23556,35.15248,494.17192,308.5199867,197.3917052,63.98020023
2039.24203,41.77557,166.4643,158.84243,122.36077,57.06723325,46.63850453,420.79451,39.13828,524.43643,328.1230733,208.677694,63.59738494
2040.0804,42.93845,152.60914,152.87451,116.1407,51.76192075,44.56828721,446.35941,44.67283,538.33035,343.1208633,214.3487577,62.47033644
2040.91864,43.91794,136.18848,120.14147,100.08263,40.25113609,40.21790403,451.00666,46.18052,536.62473,344.60397,213.8925433,62.06908855
2041.75673,45.04574,126.23124,80.69397,83.99032,33.22570068,39.55896427,442.22008,42.04364,522.41291,335.5588767,210.1128556,62.61579418
2042.59469,46.31417,125.70491,83.25467,85.09125,32.43714094,38.1204189,421.5314,38.59013,500.11395,320.0784933,201.6111411,62.98803115
2043.4325,47.60609,124.42267,79.49717,83.84198,31.51036601,37.58304135,394.08078,39.25699,473.33234,302.22337,188.7391325,62.45021108
2044.27018,48.89426,113.36131,66.2737,76.17642,27.23414623,35.75141261,368.19411,39.59313,443.30987,283.6990367,175.3118452,61.79500899
2045.10772,50.24029,97.38621,38.2275,61.95133,25.53167502,41.2124728,325.99628,37.97632,408.6697,257.5474333,158.8863933,61.69208958
2045.94511,51.60176,86.33882,34.64942,57.53,21.51443764,37.39690185,280.62454,41.22561,366.09154,229.3138967,137.4992235,59.96113865
2046.78237,52.66018,83.28124,45.25,60.39714,16.46185928,27.25602451,235.42408,52.82657,311.85264,200.03443,108.6675258,54.32441093
2047.61949,52.89645,85.67934,53.92771,64.16783,15.21675751,23.71399735,180.90249,63.56384,244.49201,162.9861133,74.94219145,45.98072187
2048.45647,51.91591,87.65547,70.41191,69.99443,14.5936003,20.84965946,109.04757,64.31346,167.85825,113.73976,42.40199185,37.27983236
2049.2933,49.77887,82.00764,42.71926,58.16859,17.10135963,29.39964616,23.04667,59.63687,92.33077,58.33810333,28.30002031,48.51035377
2050.13,47.06336,69.87421,45.20349,54.04702,11.21724079,20.75459627,-56.04235,56.8746,32.01574,10.94933,48.4451898,442.4488969
2050.96656,44.58258,63.55585,46.92646,51.6883,8.446007339,16.34026915,-115.1304,55.56793,-1.79862,-20.45369667,70.92479059,-346.7578098
2051.80298,42.92586,72.2276,35.5201,50.22452,15.84956293,31.55742041,-87.11294,54.74788,-7.04028,-13.13511333,58.07456878,-442.1322245
2052.63926,42.10891,90.7928,48.17569,60.35913,21.66190981,35.88837316,-7.62713,54.25246,7.98353,18.20295333,26.27544322,144.3471438
2053.47541,41.55068,107.71112,59.45892,69.57357,27.94077802,40.16004643,9.15816,52.07993,30.02931,30.42246667,17.5249444,57.60527109
2054.31141,40.39638,117.5076,70.13274,76.01224,31.75386016,41.77466703,1.0967,49.10922,48.60226,32.93606,22.51477864,68.35905279
2055.14727,37.99545,121.47201,65.26715,74.91154,34.75480459,46.39446017,1.5376,46.86025,59.99978,36.13254333,25.04355393,69.31024396
2055.98299,34.24595,122.07104,65.30906,73.87535,36.36250451,49.22143112,2.21392,43.87938,65.9493,37.34753333,26.4266082,70.75864413
2056.81858,29.59176,121.28647,58.39357,69.75727,38.28690082,54.88589336,9.332,39.9836,69.62117,39.64559,24.61411103,62.08536948
2057.65402,24.69966,120.93614,62.85471,69.49684,39.56811347,56.93512608,10.43011,37.39478,72.57156,40.13215,25.4428752,63.39773773
2058.48933,20.08286,121.32442,71.02005,70.80911,41.33196293,58.37096799,13.15364,37.76698,74.14078,41.68713333,25.05172666,60.0946255
2059.3245,15.95462,119.59676,67.25195,67.60111,42.31244679,62.59134916,15.0699,38.4931,72.75756,42.10685333,23.68911056,56.25951285
2060.15952,12.38172,110.9819,51.62072,58.32811,40.53180412,69.48931505,17.51451,32.67862,67.76644,39.31985667,21.0458806,53.52481516
2060.99441,9.57318,94.17286,33.35281,45.69962,35.62404797,77.9526131,18.97616,19.03017,60.49674,32.83435667,19.56027127,59.57257352
2061.82916,8.05251,74.88362,7.06353,29.99989,31.74016025,105.8009221,11.32701,7.49562,53.86168,24.22810333,21.01240169,86.72739007
2062.66377,8.54445,61.28396,-1.60986,22.73952,27.56849756,121.2360576,8.60021,7.97136,50.81125,22.46094,20.04834026,89.25868758
2063.49824,11.60662,56.95829,-6.40071,20.7214,26.65708325,128.6451844,14.38937,16.97911,52.89279,28.08709,17.57211337,62.56295463
2064.33258,17.22511,59.75137,-8.38182,22.86489,28.09968215,122.8944559,19.76238,21.56213,60.02707,33.78386,18.57129197,54.97090023
2065.16677,24.6412,64.82428,15.33886,34.93478,21.47355024,61.46754107,15.38382,17.45036,71.40843,34.74753667,25.936891,74.64382654
2066.00083,32.55234,67.75649,18.24297,39.51727,20.80512466,52.64818309,8.59838,14.29217,86.41886,36.43647,35.41924424,97.20822088
2066.83474,39.60081,67.54832,23.39466,43.5146,18.23686226,41.90975501,9.88639,17.40022,104.60023,43.96228,42.98709221,97.78176249
2067.66852,44.86381,67.61375,10.03086,40.83614,23.68000421,57.98786128,12.62083,19.02145,124.85347,52.16525,51.4647127,98.65708052
2068.50216,48.04923,72.57949,33.1569,51.26187,16.25373718,31.70726542,14.15207,15.49239,144.94556,58.19667333,61.34316652,105.4066547
2069.33565,49.32271,83.68498,36.38851,56.4654,19.95833216,35.34612729,19.10937,14.88236,162.15131,65.38101333,68.4486895,104.6919985
