Raman shift cm-1,1 mM,,,100 mM,,,10 μm,,,1 μm,,,100 nM,,,10 nM,,,1 nM,,,100 pM,,,10 pM,,,1 pM,,,100 fM,,,10 fM,,,1 fM,,,Blank,,
1080.30917,16574.32717,12457.36997,75.16064,12865.26853,9602.88431,74.64193,16578.89682,11086.801,66.87297,5590.58923,1952.66829,34.92777,2620.17541,2340.17882,89.31382,2318.09972,651.65353,28.11154,2234.97813,831.24264,37.19243,2229.65703,885.42014,39.71105,2194.18534,707.06846,32.22465,2754.17706,491.47191,17.8446,1780.01314,576.27162,32.37457,3084.83721,1437.24774,46.59072,1756.86789,513.35353,29.21981,383.60655,36.75327,9.58098
1084.23486,15798.15412,11684.79087,73.96301,10401.98626,7246.74032,69.66689,13016.94729,7760.30248,59.61692,4310.08277,1223.32336,28.38283,2028.97895,1607.69845,79.23682,1788.4732,466.92454,26.10744,1824.66659,589.42383,32.3031,1795.69274,740.08928,41.21469,1689.56538,558.27584,33.04257,2217.33013,215.47517,9.71778,1489.32204,431.49518,28.97259,2421.51409,843.37811,34.82854,1437.65655,364.73133,25.36985,371.29519,29.16397,7.85466
1088.16054,13299.80377,9387.44538,70.58334,6887.68027,4039.27842,58.64498,8655.03608,3889.48566,44.93899,2603.43461,619.5389,23.79698,1184.72615,739.30755,62.40324,1056.38494,264.35551,25.02454,1145.11056,318.26364,27.79327,1105.45408,474.63388,42.93565,944.99552,366.49605,38.78283,1386.14944,84.05553,6.06396,940.84811,240.75096,25.58872,1461.1072,308.19663,21.09336,926.57864,203.92042,22.00789,365.9859,24.19737,6.61156
1092.08623,9276.34897,5840.52314,62.96144,3800.06373,1395.5455,36.72427,5030.69668,994.4436,19.76751,1252.10085,200.58681,16.02002,647.43139,296.65472,45.82026,621.48378,173.47361,27.91281,589.77508,93.39115,15.83505,609.04156,203.09497,33.34665,514.65671,167.3756,32.5218,770.60447,177.33924,23.013,556.15125,137.68495,24.75675,721.47795,70.73295,9.8039,477.67563,82.7353,17.32039,420.5681,24.57007,5.84211
1096.01192,5533.79626,2545.50285,45.99922,1991.59826,820.19095,41.18255,2791.81509,899.37562,32.21473,506.33797,121.60707,24.01698,339.90062,69.9962,20.59314,316.32182,114.31855,36.13995,259.21471,57.61985,22.22862,270.96027,72.79945,26.86721,233.11558,71.44183,30.64653,350.05955,141.73115,40.48772,304.23514,50.05302,16.45209,304.30575,35.77862,11.75746,215.41747,76.37875,35.45615,408.09252,34.43914,8.43905
1099.9376,3327.25481,824.47664,24.77949,1285.52692,1373.90063,106.87451,1712.97762,1268.23229,74.03671,204.80184,151.76282,74.10227,180.63261,74.99964,41.52054,118.52173,98.55465,83.15323,120.39201,74.09296,61.54309,107.30505,25.05048,23.3451,86.34737,47.68341,55.22277,139.3144,97.79437,70.19689,168.12,37.44063,22.27018,119.87201,58.16433,48.52202,112.35889,92.85192,82.63869,339.927,41.64007,12.24971
1103.86329,2460.43686,892.50331,36.27418,1110.15217,1578.52397,142.18987,1406.74549,1456.07558,103.50668,116.77421,181.00085,155.00071,174.3613,67.18981,38.53482,85.24396,93.366,109.52799,73.47568,88.4378,120.36337,89.01073,11.94605,13.42091,81.85057,50.41415,61.59291,102.49449,91.39497,89.17062,139.32519,61.11732,43.86667,90.31232,90.98502,100.74487,77.50545,94.42473,121.82979,310.893,37.41548,12.03484
1107.78898,2252.92236,995.8961,44.20463,1089.55099,1621.09912,148.78598,1423.52093,1617.61917,113.63508,108.01066,218.81742,202.58873,152.72054,74.53807,48.80684,90.94455,64.31131,70.71486,41.20104,65.31923,158.53782,71.45402,21.24231,29.72865,68.03289,43.6387,64.14354,86.23891,37.82942,43.86583,135.53558,59.65227,44.01226,102.07058,152.58616,149.49083,53.23747,69.17891,129.94401,336.98374,33.66353,9.98966
1111.71466,2363.75146,907.04237,38.373,1123.01275,1623.18954,144.53883,1609.30316,1773.37132,110.19498,153.56427,266.70972,173.67954,147.31098,88.93658,60.37335,125.34267,84.31997,67.27156,44.39695,78.91833,177.75621,80.73919,34.04499,42.16663,89.18732,27.17104,30.46514,104.1048,41.36879,39.73763,149.88731,49.64202,33.11956,123.06708,141.86153,115.27171,48.61475,65.81862,135.38816,367.60333,48.06856,13.0762
1115.64035,2825.22481,700.83817,24.80646,1257.00395,1594.34385,126.83682,2051.99227,1963.44055,95.6846,253.16065,364.84273,144.1151,172.1658,126.42078,73.42967,123.28686,118.45956,96.0845,52.25782,50.35906,96.36656,93.84231,44.60276,47.52948,72.23897,45.52138,63.01499,102.16572,92.10839,90.15587,128.94742,62.21724,48.25008,169.35995,149.72556,88.40671,48.29936,50.60397,104.77151,354.978,40.20154,11.32508
1119.56604,3751.73123,780.10437,20.79318,1504.45204,1509.174,100.31387,2723.40619,2061.65825,75.70146,427.48729,532.83774,124.64411,205.51536,160.08751,77.89564,172.08083,174.26485,101.26918,54.72581,10.65568,19.47104,127.58051,38.14582,29.89941,113.40266,86.82776,76.56589,122.58742,130.67572,106.59799,127.23488,33.61427,26.41907,232.18508,164.25371,70.74258,42.51658,43.02942,101.20621,360.33693,30.58602,8.48817
1123.49172,5449.20474,2006.50103,36.82191,2015.3552,1429.486,70.92973,3876.76845,2433.00473,62.75858,720.74621,804.15068,111.57196,329.52512,159.50643,48.40494,311.46778,296.2919,95.12762,70.11831,24.59797,35.08066,201.12787,72.5935,36.09321,239.22568,145.54935,60.84186,204.75883,136.77106,66.79617,157.7088,57.44743,36.42627,305.43289,165.35543,54.13806,46.92929,47.78377,101.82078,360.26407,53.16384,14.75691
1127.41741,8293.56016,4288.89966,51.71361,3119.42552,1782.68772,57.14795,6087.12321,4217.23196,69.2812,1334.42062,1325.22176,99.31065,400.25625,244.6898,61.13329,379.60681,328.95716,86.65734,152.34524,75.33522,49.45032,235.5046,28.0555,11.91293,254.4709,153.88546,60.47271,246.27757,234.9916,95.41738,112.96913,68.33777,60.49243,495.02104,158.59239,32.0375,162.66853,19.40522,11.9293,226.41649,31.9603,14.11571
1131.3431,11701.05705,7189.97716,61.44724,4653.37835,3061.65766,65.7943,9280.802,7764.81287,83.66532,2344.38293,2033.5384,86.74088,630.11417,351.80076,55.83127,692.75506,403.39191,58.23009,348.97741,159.51687,45.7098,483.19131,50.67645,10.48786,564.83005,224.33563,39.71737,542.12508,361.31322,66.64758,236.38221,131.48312,55.6231,888.8498,300.3162,33.78706,363.78713,128.4549,35.31046,226.91641,43.37358,19.11434
1135.26878,14539.72639,9813.01457,67.49105,6234.691,4804.3589,77.05849,12634.63427,11891.88836,94.12135,3502.54175,2738.56319,78.18788,1004.55599,603.18236,60.04467,1199.52544,569.39041,47.46797,591.90315,181.6274,30.68532,931.94058,163.80421,17.57668,1095.86409,392.65488,35.83062,997.54956,411.31872,41.23291,515.60836,245.39622,47.59353,1348.89987,580.04349,43.00123,564.21272,244.92492,43.41003,385.493,66.0728,17.13982
1139.19447,16128.91247,11293.34215,70.01924,7379.73766,6033.18791,81.75342,14949.41258,14767.25444,98.7815,4270.78209,3189.33451,74.678,1080.7348,607.03949,56.16914,1372.97258,593.28494,43.21171,726.28963,268.38685,36.95314,1123.3688,197.25599,17.55933,1246.40791,354.80457,28.46617,1139.70526,519.43309,45.57609,599.40607,278.4703,46.4577,1564.45379,626.51808,40.04708,700.95398,318.12345,45.38436,405.26443,39.64419,9.7823
1143.12016,16292.00377,11379.09242,69.84465,7388.84785,6029.14287,81.59788,15069.526,15107.79922,100.25398,4137.02114,3026.37969,73.15359,1011.64901,538.88853,53.26833,1291.85336,573.34751,44.38178,686.18817,222.72915,32.4589,1058.40033,172.95059,16.34075,1156.51602,269.50646,23.30331,1079.00769,437.58437,40.55433,546.95505,245.62886,44.90842,1407.61998,528.65835,37.55689,655.36776,287.06838,43.80264,406.66067,62.21166,15.29817
1147.04584,15353.95935,10330.74082,67.28389,6374.09577,4874.83463,76.47884,13011.02094,12775.5084,98.1899,3283.68877,2368.81316,72.13878,853.50482,429.86926,50.36518,1058.64209,511.51041,48.3176,569.94142,165.41667,29.02345,871.44537,145.49121,16.69539,929.80017,195.78346,21.05651,887.00797,319.47311,36.01694,478.47211,204.44173,42.72803,1135.51109,315.24693,27.76256,540.88325,219.39956,40.5632,398.7059,59.37088,14.8909
1150.97153,13569.59734,8638.97021,63.66416,5019.98774,3355.55904,66.84397,9782.22121,8800.33495,89.96254,2253.87934,1568.70341,69.60015,728.24747,354.39019,48.66343,844.80811,439.16848,51.98441,477.14414,134.2897,28.14447,695.10302,117.50803,16.90512,702.58803,176.0145,25.05231,703.58449,251.04376,35.68068,453.82264,187.58891,41.33529,960.90203,218.8799,22.77859,449.71955,153.29163,34.08605,368.79455,46.11143,12.50328
1154.89722,11390.16357,6726.70025,59.0571,3958.0597,2320.2388,58.62061,6764.49406,5011.25277,74.08171,1399.49243,913.9493,65.30577,712.81494,321.13988,45.05235,725.03297,396.33822,54.66485,404.23119,56.90351,14.07697,590.15633,76.20503,12.91268,599.10042,213.24351,35.59395,627.02245,171.88799,27.41337,455.47098,185.3503,40.69421,819.67926,277.00237,33.794,355.27616,76.07224,21.41214,354.71965,70.92213,19.99385
1158.8229,9789.39166,5128.81242,52.39153,3616.2987,2019.57604,55.84649,4998.76794,2902.00458,58.0544,929.277,616.1514,66.30439,558.10513,298.60118,53.50268,533.11484,308.01141,57.77581,359.19276,60.24189,16.77146,446.91721,53.03107,11.86597,405.81571,232.98842,57.41237,489.97374,207.86648,42.424,361.12833,146.83488,40.66003,717.0136,281.10286,39.20468,348.17999,70.86712,20.35359,237.06234,56.1623,23.69094
1162.74859,9156.91465,4623.52166,50.49213,3700.49505,2116.47505,57.19438,4302.53532,2244.67296,52.17094,764.56933,478.54494,62.59013,527.20092,222.0545,42.11952,515.66771,346.18848,67.13402,378.82756,71.40895,18.84999,435.96525,100.37742,23.02418,388.38028,226.49705,58.31837,508.44498,224.98374,44.24938,362.83122,146.13863,40.2773,727.98469,278.51221,38.25798,348.25944,96.55437,27.72484,256.2534,40.76105,15.90654
1166.67428,9357.58553,4980.80936,53.22751,3970.4015,2296.2382,57.8339,4236.36809,1991.239,47.00345,813.88703,409.76516,50.34669,608.77401,220.5063,36.22137,650.36879,379.40042,58.3362,478.96316,125.12775,26.12471,557.85359,135.04737,24.20839,564.77172,226.84821,40.16635,653.87754,208.35951,31.86522,502.12506,196.6021,39.15401,878.58829,285.59663,32.50631,405.34922,123.1587,30.38336,348.93094,30.11733,8.63132
1170.59996,9796.14388,5317.38357,54.28037,4247.94538,2314.92189,54.4951,4418.92414,1717.5011,38.86695,915.88917,376.4222,41.0991,646.12314,262.14516,40.57201,723.11201,399.72779,55.27882,567.43562,185.8834,32.7585,594.59144,182.93952,30.76726,616.30799,241.09243,39.11882,717.1479,261.116,36.41034,575.46684,243.00107,42.22677,979.29498,236.71957,24.17245,480.59144,140.09785,29.15113,354.27665,4.68174,1.32149
1174.52565,9988.23384,5282.92854,52.89152,4399.0467,2100.04662,47.73868,4614.66719,1312.26018,28.43672,985.36751,346.96128,35.21136,721.56616,408.99285,56.68127,715.53263,432.02132,60.37758,614.91614,182.67986,29.70809,561.28391,244.07743,43.48556,581.41813,274.12097,47.14696,744.95154,253.4731,34.02545,555.19714,264.74868,47.68553,961.43312,129.25725,13.44423,493.67152,134.30404,27.20514,288.66397,33.92444,11.75223
1178.45134,10023.05197,5053.29536,50.41673,4520.46429,1808.63771,40.01,4965.3656,982.1791,19.7806,1143.53093,411.61857,35.9954,756.09015,447.71466,59.21445,644.54305,355.70663,55.18741,665.07363,222.68017,33.48203,556.90716,315.63182,56.67584,524.09369,321.72332,61.3866,730.25215,299.93349,41.07259,496.35098,240.36364,48.42614,994.14491,118.29738,11.89941,545.78464,151.35062,27.73083,158.62073,16.4386,10.36347
1182.37702,9791.41726,4767.371,48.68928,4431.76806,1591.78832,35.91768,5373.03846,1051.83413,19.57615,1334.25139,442.54194,33.16781,860.89579,583.19136,67.74239,731.07262,337.42751,46.15513,728.59622,220.23688,30.22756,672.97627,304.04359,45.17895,633.84211,288.2753,45.48062,818.84862,241.81424,29.53101,594.05871,211.90717,35.67108,1084.9232,204.75458,18.87273,584.18757,158.13198,27.0687,198.79742,19.76959,9.94459
1186.30271,9158.51261,4198.41702,45.84169,4119.14313,1450.61817,35.2165,5585.2382,1488.48647,26.65037,1429.07782,452.42552,31.65856,879.82907,596.1654,67.75923,832.41405,301.96483,36.2758,754.5361,176.52242,23.39483,764.94917,229.46144,29.99695,783.89778,206.65806,26.36288,893.78207,145.89766,16.32363,708.96474,172.61609,24.34763,1102.15355,248.87675,22.58095,605.04971,155.65003,25.72516,287.252,18.10808,6.3039
1190.2284,8025.24674,3116.89707,38.83864,3646.95867,1421.48097,38.97716,5352.5373,1950.34047,36.43768,1271.33659,492.31891,38.72451,652.0598,340.49564,52.21847,677.89612,220.74771,32.56365,627.98812,135.21611,21.53164,631.83522,172.02008,27.22547,642.13375,116.47318,18.13846,722.02383,91.31111,12.64655,572.29581,98.47197,17.20648,897.26533,163.3425,18.20448,535.57307,155.54723,29.04314,255.46094,0.73464,0.28757
1194.15408,6516.90137,1678.26079,25.75244,3081.30255,1634.32296,53.04,4574.21287,2154.50807,47.10118,941.45887,451.36884,47.94355,424.9356,148.25065,34.88779,465.37204,159.44757,34.26239,440.6622,79.43287,18.0258,428.50641,113.52361,26.49286,425.73085,63.55919,14.92943,491.29301,52.46645,10.67926,363.24836,45.44019,12.5094,607.56583,91.8373,15.11561,397.22026,108.84854,27.40256,166.81496,16.52491,9.90613
1198.07977,4984.04817,252.66558,5.06949,2523.2033,1996.61081,79.13,3365.89494,2030.20245,60.31687,588.76475,300.8492,51.09837,284.46028,130.54073,45.89067,315.76077,134.61177,42.63094,280.03058,25.39183,9.06752,289.9706,35.18261,12.13316,320.64255,57.79926,18.02607,322.37026,20.68438,6.41634,232.37849,29.69873,12.78033,377.34619,103.14127,27.33333,236.22309,39.68366,16.79923,136.40498,13.37025,9.80188
1202.00546,3832.06963,877.03097,22.88661,2146.80518,2329.7365,108.5211,2157.26955,1722.34757,79.83924,302.10148,154.06109,50.99647,149.83609,83.46682,55.70542,181.71186,114.71056,63.12772,163.3155,23.88483,14.62496,162.97672,39.97513,24.52812,196.19298,42.80608,21.81836,168.08879,13.13164,7.81232,129.06057,29.94135,23.19945,208.34824,87.09571,41.80295,122.21183,5.70568,4.66868,99.63295,36.05066,36.18347
1205.93114,3215.89692,1572.69069,48.90364,2014.09034,2535.83303,125.90463,1358.85254,1496.76851,110.14944,137.68653,72.47528,52.63788,89.78782,26.8115,29.86096,103.74129,77.85838,75.05052,119.80415,20.67037,17.25347,74.25166,31.57068,42.51849,97.31768,22.25832,22.87181,84.32636,5.96668,7.07569,73.2385,26.19354,35.76472,97.79574,27.57759,28.19917,107.76213,27.24956,25.28677,28.67434,31.4037,109.51845
1209.85683,2995.3551,1826.39552,60.97426,2012.90995,2563.67467,127.36162,1014.21957,1394.31778,137.47692,114.77689,37.15303,32.36978,124.77283,35.87034,28.74852,106.54974,41.62866,39.06969,159.68921,32.60295,20.4165,96.04549,56.02899,58.33589,92.78864,30.97428,33.38154,106.50735,23.30675,21.88276,110.16189,11.91976,10.82022,92.5252,17.61984,19.04329,150.73354,45.6521,30.28662,57.44037,39.59464,68.93172
1213.78252,3007.07657,1776.06974,59.063,2069.12994,2453.06467,118.55537,1030.50094,1365.56476,132.51466,261.76419,35.08924,13.4049,233.12385,30.09023,12.9074,249.45,60.61518,24.29953,298.95169,23.7528,7.94536,272.58418,39.53455,14.50361,249.44269,16.69848,6.69432,244.0456,14.93201,6.11853,272.61604,7.74897,2.84245,280.34442,19.68746,7.0226,281.21042,63.16067,22.46029,198.52744,12.53938,6.31619
1217.7082,2983.06634,1693.42018,56.76777,2041.35276,2363.71098,115.7914,1122.29178,1454.92175,129.63846,369.80367,87.38991,23.63143,410.68194,194.28111,47.30695,452.66281,78.1072,17.25505,412.65774,57.21966,13.86613,487.96659,77.78808,15.94127,504.4791,123.62118,24.50472,435.00464,74.0484,17.02244,482.09069,33.81349,7.01393,460.79517,145.80356,31.64173,352.61282,77.301,21.92234,400.83004,43.58985,10.8749
1221.63389,2971.79412,1787.03498,60.1332,2081.00417,2425.47044,116.55289,1113.02302,1403.26199,126.07664,329.37048,69.3568,21.05738,347.92276,119.43254,34.32732,377.2798,65.62358,17.39388,393.50977,30.69301,7.79981,413.84038,19.02289,4.59667,405.38734,70.30483,17.34263,368.18182,62.77419,17.04978,407.05113,22.11248,5.43236,426.82918,112.53897,26.36628,357.18593,72.32485,20.24851,358.65846,36.63675,10.21494
1225.55958,2928.86833,2011.87386,68.69117,2139.72559,2579.58253,120.5567,1036.1892,1295.25922,125.00219,234.03933,49.35809,21.08966,231.74078,28.86934,12.4576,217.11051,77.03966,35.48408,331.37977,26.32925,7.94534,230.68344,96.80146,41.9629,200.02842,54.48981,27.24104,212.59795,36.73395,17.2786,237.44435,13.10826,5.52056,280.3037,24.6539,8.79542,336.44171,55.30411,16.43795,190.21731,30.52877,16.04942
1229.48526,2746.83534,2211.7149,80.51866,2068.76743,2693.81984,130.21376,994.20489,1356.53015,136.44372,207.59646,95.05158,45.7867,286.86875,110.48757,38.51502,269.74434,43.94039,16.28964,320.88327,59.24643,18.46354,267.03697,59.9065,22.43378,281.20215,35.71126,12.6995,257.0953,93.68748,36.44076,280.42558,37.14558,13.24615,218.04859,98.25448,45.06082,292.14691,30.24949,10.35421,199.70606,27.22461,13.63234
1233.41095,2613.09229,2370.70605,90.72416,2070.81198,2746.14374,132.61193,1048.29667,1367.84968,130.48307,263.79726,102.16871,38.73001,316.63633,114.5694,36.18328,312.01022,40.3745,12.94012,339.22618,33.08672,9.75359,308.34005,25.41268,8.24177,323.62322,45.99897,14.21374,303.62802,65.85725,21.69011,324.27796,76.13579,23.47856,247.4838,134.84321,54.48567,304.11621,18.40449,6.0518,210.10616,38.95891,18.54249
1237.33664,2523.45142,2532.15669,100.34497,2153.93754,2768.65623,128.5393,1137.3124,1304.94804,114.73963,300.58739,88.68556,29.50409,327.25953,84.33617,25.77042,285.0921,52.04576,18.25577,343.94497,20.18997,5.87012,268.03524,81.26197,30.31764,259.61922,38.23874,14.72878,297.97709,48.79231,16.37452,294.23775,39.71537,13.49771,263.76514,141.50136,53.64673,319.3196,38.32059,12.0007,176.02265,26.72399,15.18213
1241.26232,2435.95046,2665.58797,109.42702,2227.89027,2767.02353,124.19927,1249.95384,1265.08023,101.21016,384.26825,85.66755,22.29368,345.65138,85.72211,24.80016,320.56771,46.58525,14.53211,380.21285,17.54534,4.61461,319.7998,91.97049,28.75877,297.07617,35.95037,12.1014,327.62789,20.77379,6.34067,326.38636,28.5841,8.75775,321.01323,150.31436,46.82497,362.69877,64.26775,17.71932,180.65622,17.20282,9.52241
1245.18801,2336.48981,2759.75884,118.1156,2212.52124,2788.46125,126.03094,1303.59644,1269.35692,97.37346,472.44353,83.31872,17.6357,463.18236,236.53643,51.06767,449.22544,75.78794,16.8708,457.56225,52.25546,11.4204,454.64571,69.07391,15.19291,468.33045,59.39289,12.68183,456.01533,55.66147,12.20605,474.50913,49.85737,10.50715,422.70837,190.36423,45.03441,397.52987,58.29989,14.66554,248.7278,33.61144,13.51334
1249.1137,2349.45501,2869.92161,122.15265,2219.38895,2902.2844,130.76953,1358.25732,1386.98155,102.11479,438.23139,75.68445,17.27043,453.40071,186.8275,41.20582,416.30406,80.62181,19.36609,435.15318,63.99611,14.70657,402.79039,56.19835,13.95226,438.11231,57.14565,13.04361,431.11556,69.26153,16.06565,426.18236,50.22406,11.78464,440.04744,139.45119,31.69004,377.94166,41.82942,11.06769,188.02161,33.51495,17.82505
1253.03938,2425.27022,2998.97542,123.65531,2251.15648,3067.02369,136.24214,1312.9115,1434.03519,109.22558,323.80977,40.97941,12.6554,313.15025,55.53114,17.73307,246.80056,16.50863,6.68906,320.70753,50.53755,15.75814,242.77,108.75349,44.79692,245.16173,40.26436,16.42359,247.20993,5.72176,2.31454,235.51682,19.94423,8.46828,344.64838,12.24783,3.55372,328.24079,51.24265,15.6113,43.83829,25.87436,59.0223
1256.96507,2346.02292,3095.40446,131.94264,2149.13416,3180.02641,147.96779,1113.57482,1414.11741,126.98899,232.57233,59.86772,25.74155,303.65989,61.98078,20.41125,256.65191,20.50451,7.98923,268.65735,45.70073,17.01079,244.88351,69.66302,28.44741,252.86849,17.57655,6.95087,245.75141,68.78658,27.99031,238.34392,20.82243,8.7363,264.111,54.4347,20.61054,251.84967,27.70034,10.99876,93.64948,32.17612,34.35803
1260.89076,2284.78014,3178.26593,139.10599,2112.15924,3239.29103,153.36396,1065.32002,1482.03794,139.11669,240.08251,71.43711,29.75524,313.40434,71.1293,22.6957,294.56661,24.26561,8.23773,288.54388,47.52885,16.47197,294.79596,20.07403,6.80946,303.6767,40.08139,13.19871,281.1894,75.01847,26.67898,288.55615,37.77344,13.0905,297.50191,78.8284,26.49677,245.61542,30.01177,12.21901,140.9054,24.87278,17.65211
1264.81644,2208.10252,3316.80403,150.2106,2102.98719,3317.2027,157.73766,1029.17925,1564.87431,152.05071,215.24176,61.89418,28.75566,307.051,70.96301,23.11115,257.08975,32.11659,12.49236,260.65744,29.79293,11.42992,296.5859,15.49062,5.22298,296.35216,49.58162,16.73064,254.5278,71.03139,27.90713,289.0101,47.4216,16.40828,302.00958,51.85055,17.16851,224.62912,30.7911,13.70753,139.32586,19.65831,14.10959
1268.74213,2094.98472,3510.63235,167.57317,2079.70806,3430.45352,164.9488,929.1419,1618.09175,174.14905,126.56863,80.009,63.21393,258.93051,43.0109,16.61098,201.63666,35.82985,17.76951,190.14229,55.79491,29.34376,233.46382,18.62023,7.97564,238.41368,50.11226,21.01904,202.74894,86.75158,42.78769,223.2468,72.35191,32.40893,212.43207,36.37702,17.12407,174.38121,8.17886,4.69022,111.70704,42.14707,37.73001
1272.66782,2085.06769,3653.8825,175.24047,2141.8428,3508.28029,163.79728,896.44055,1564.76183,174.55277,84.42672,50.28197,59.55694,176.1997,68.31983,38.77409,122.50032,17.28187,14.10762,161.79414,28.89364,17.85828,132.34688,62.18786,46.98853,129.80427,29.80763,22.96352,117.59091,46.86193,39.85166,118.09434,46.15024,39.07913,136.78721,31.51705,23.04093,166.61656,15.1617,9.09975,40.20894,17.69562,44.00918
1276.5935,2112.9765,3648.69356,172.68027,2181.83362,3489.36516,159.9281,979.96582,1545.30418,157.6896,138.74467,48.39108,34.8778,200.02237,33.69001,16.84312,192.15217,30.17731,15.7049,198.16428,27.69268,13.97461,183.62364,41.72053,22.72068,201.52997,29.50076,14.6384,179.10455,53.92293,30.10696,172.39634,22.06073,12.79652,179.17978,24.9337,13.91547,191.28762,8.88225,4.6434,102.91976,20.93619,20.34225
1280.51919,2178.45076,3561.70046,163.49695,2207.05295,3433.2284,155.55714,1151.9551,1618.44356,140.49537,254.68426,76.45248,30.01853,324.15195,125.66382,38.76695,391.90435,66.02881,16.8482,268.77676,45.95868,17.0992,359.1314,48.82907,13.59644,404.97613,74.80636,18.47179,348.57248,76.76744,22.02338,356.10612,46.0756,12.93873,302.66215,88.00003,29.07533,251.2515,22.53846,8.97048,223.3811,29.51561,13.21312
1284.44488,2292.57864,3524.35994,153.72907,2260.50881,3443.91074,152.35113,1217.33212,1617.44794,132.86825,241.97969,69.21139,28.60215,320.44569,140.38444,43.80912,381.34609,94.91272,24.88887,246.22631,52.96786,21.51186,335.6576,35.82712,10.67371,358.47501,60.34495,16.83379,334.33063,73.82956,22.0828,345.13757,56.57737,16.3927,275.45856,83.60591,30.35154,228.75357,23.20527,10.14422,238.26784,33.88607,14.22184
1288.37056,2518.91214,3476.55221,138.018,2366.3103,3496.33138,147.75456,1248.62871,1572.98043,125.97663,154.82934,36.47391,23.5575,178.81581,37.45265,20.94482,206.02069,102.19969,49.60652,171.54406,23.12513,13.48058,165.47807,56.44889,34.11261,148.47662,35.83082,24.1323,177.09055,32.70405,18.46742,173.05804,29.13361,16.83459,153.4699,14.7197,9.59127,180.81926,12.15675,6.72315,153.02118,1.70547,1.11453
1292.29625,2848.07392,3250.17294,114.11828,2442.47271,3487.22342,142.7743,1468.8199,1711.50537,116.52248,160.90269,22.83868,14.1941,180.46075,51.55851,28.57048,239.4713,164.1409,68.54304,169.93948,34.06411,20.04485,174.91737,47.02921,26.88653,190.6747,29.91844,15.69083,171.23589,67.08405,39.1764,187.52499,62.28993,33.21687,136.5714,52.3872,38.35884,178.7142,25.84084,14.45931,171.38656,20.84076,12.16009
1296.22194,3296.48273,2883.64848,87.47652,2550.21938,3417.42597,134.00518,1951.81525,1992.50723,102.08483,272.71863,29.05643,10.65436,272.73032,129.50884,47.48605,374.15353,218.13845,58.30185,214.56404,53.12247,24.75833,281.44063,30.5586,10.85792,342.09805,96.95291,28.34068,260.73663,116.25454,44.58696,293.96431,86.9716,29.58577,197.5077,91.34897,46.25084,214.57704,38.19067,17.79812,232.8824,55.8139,23.96656
1300.14762,3776.51877,2582.49269,68.38289,2743.81197,3363.30769,122.57792,2456.44437,2129.46052,86.68873,399.1584,89.93274,22.53059,287.11424,48.79482,16.99491,382.21578,191.64298,50.14,241.62611,19.79477,8.19231,296.9894,60.05138,20.22004,320.70249,35.59725,11.09977,269.27887,71.91223,26.70549,282.62921,59.58462,21.08226,249.79278,68.13531,27.27673,269.91783,19.06308,7.06255,189.67849,16.36859,8.62965
1304.07331,4019.31515,2445.3799,60.84071,2825.04108,3359.41064,118.91546,2677.78871,2159.24399,80.63534,466.24653,155.43113,33.33668,313.26889,25.52427,8.14772,408.24443,199.49744,48.86715,265.39018,15.34205,5.78094,332.96443,56.6113,17.00221,328.21803,9.89213,3.01389,292.39489,53.58793,18.32724,303.28878,61.61104,20.31432,303.62579,57.51744,18.94353,288.91202,17.66427,6.11407,194.71748,8.57185,4.4022
1307.999,4021.82286,2472.45606,61.47601,2770.12204,3429.39989,123.7996,2540.97219,2132.225,83.91375,477.65898,129.76539,27.16695,383.21124,98.05954,25.5889,541.48361,268.05902,49.50455,301.22153,36.36194,12.07149,434.42999,66.07738,15.21013,469.39981,67.72681,14.42839,370.39323,74.0175,19.98349,411.41127,127.66383,31.03071,353.69187,87.91432,24.85619,296.18825,31.92035,10.77705,247.57861,15.93681,6.43707
1311.92468,3920.26776,2649.00666,67.57209,2680.54928,3589.21831,133.89861,2079.44617,1935.41528,93.07359,344.27522,68.68697,19.95118,329.58187,77.38499,23.47975,500.78445,321.4807,64.19543,235.93109,60.48373,25.63619,340.00946,65.72173,19.32938,383.85742,87.77996,22.86786,302.238,100.78427,33.346,328.08651,121.38348,36.9974,251.67427,76.08931,30.23325,229.8209,14.14975,6.15686,233.49639,35.05484,15.01301
1315.85037,3923.96812,2828.15735,72.07391,2695.71642,3752.29207,139.19461,1626.12447,1631.20086,100.31218,219.53045,35.57812,16.20646,155.81492,149.42134,95.89668,310.58358,297.78765,95.88004,160.10986,14.05393,8.77768,147.14166,36.14502,24.56477,129.96795,52.39345,40.31259,130.22242,22.3962,17.19842,136.43508,54.78115,40.1518,130.10993,91.93636,70.66052,205.3893,30.08161,14.64614,114.23128,12.38148,10.83896
1319.77606,3964.93458,2826.05132,71.27611,2670.85054,3799.51627,142.25866,1448.5414,1606.41825,110.89902,240.70763,44.4638,18.47212,249.00654,91.58861,36.78161,462.17947,397.58361,86.02364,225.5446,24.24826,10.75098,259.02423,6.70522,2.58865,273.51964,35.28558,12.90057,235.5902,45.11103,19.14809,261.66459,104.21342,39.8271,187.76773,102.74911,54.72139,260.04076,33.32696,12.81605,169.9775,17.1021,10.06139
