curated_path,curated_column_index,curated_column_name,master_source,master_path,master_column_index,master_column_name,points,axis_max_abs_difference,intensity_max_abs_difference,name_token_similarity,axis_match_1e-5,preferred_original_tree,path_length,curated_group,master_date,master_setting,curated_concentration_M,master_concentration_M,concentration_agrees
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S2.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S2.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-05,1e-05,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-05,1e-05,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-05,1e-05,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-05,1e-05,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-05,1e-05,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S3.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-05,1e-05,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S2.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-6M_750_5_5_L_S3.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S1.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S2.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-07,1e-07,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S1.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-8M_750_5_5_L_S3.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-08,1e-08,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,1,1,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,1,1,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,3,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,3,3,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,4,4,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,4,4,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,5,5,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,5,5,512,0.0,0.0,0.5333333333333333,True,True,69,Blind samples,24-09-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep1_acc1.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Blind samples,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep1_acc2.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Blind samples,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep1_acc3.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Blind samples,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep1_acc4.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,4,4,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Blind samples,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep1_acc5.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,5,5,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Blind samples,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc1.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,0.0535730875099034,0.0,0.0625,False,True,46,Blind samples,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc2.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,0.0535730875099034,0.0,0.0625,False,True,46,Blind samples,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc3.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,0.0535730875099034,0.0,0.0625,False,True,46,Blind samples,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc4.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,4,4,512,0.0535730875099034,0.0,0.0625,False,True,46,Blind samples,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc5.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,5,5,512,0.0535730875099034,0.0,0.0625,False,True,46,Blind samples,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,0.1610174642698894,0.0,0.0625,False,True,49,Blind samples,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,0.1610174642698894,0.0,0.0625,False,True,49,Blind samples,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Blind samples/Original spectra/blank_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,0.1610174642698894,0.0,0.0625,False,True,49,Blind samples,18-09-24,750_5_5_H,0.0,0.0,True
